REG;Région;DEP;CODCAN;CAN;Canton;NBCOM;PMUN;PTOT
24;Centre-Val de Loire;37;05;3705;Chinon;27;35454;36322
24;Centre-Val de Loire;37;06;3706;Descartes;38;24208;24659
24;Centre-Val de Loire;37;07;3707;Joué-lès-Tours;1;38432;38842
24;Centre-Val de Loire;37;08;3708;Langeais;29;35434;36001
24;Centre-Val de Loire;37;09;3709;Loches;28;24754;25650
24;Centre-Val de Loire;37;10;3710;Montlouis-sur-Loire;5;35972;36561
24;Centre-Val de Loire;37;11;3711;Monts;10;38913;39658
24;Centre-Val de Loire;37;12;3712;Saint-Cyr-sur-Loire;5;37629;38628
24;Centre-Val de Loire;37;13;3713;Sainte-Maure-de-Touraine;43;26550;27005
24;Centre-Val de Loire;37;14;3714;Saint-Pierre-des-Corps;2;30773;31351
24;Centre-Val de Loire;37;15;3715;Tours-1;1;43346;44159
24;Centre-Val de Loire;37;16;3716;Tours-2;1;31401;31803
24;Centre-Val de Loire;37;17;3717;Tours-3;1;31669;32355
24;Centre-Val de Loire;37;18;3718;Tours-4;1;32252;32816
24;Centre-Val de Loire;37;19;3719;Vouvray;10;29680;30271
84;Auvergne-Rhône-Alpes;38;01;3801;Bièvre;44;45823;46935
84;Auvergne-Rhône-Alpes;38;02;3802;Bourgoin-Jallieu;14;56397;57654
84;Auvergne-Rhône-Alpes;38;03;3803;Chartreuse-Guiers;23;36472;37330
84;Auvergne-Rhône-Alpes;38;04;3804;Charvieu-Chavagneux;24;58298;59197
84;Auvergne-Rhône-Alpes;38;05;3805;Échirolles;3;47474;47809
84;Auvergne-Rhône-Alpes;38;06;3806;Fontaine-Seyssinet;4;38800;39344
84;Auvergne-Rhône-Alpes;38;07;3807;Fontaine-Vercors;10;38671;39561
84;Auvergne-Rhône-Alpes;38;08;3808;Le Grand-Lemps;30;37678;38453
84;Auvergne-Rhône-Alpes;38;09;3809;Grenoble-1;1;44946;45780
84;Auvergne-Rhône-Alpes;38;10;3810;Grenoble-2;8;49366;49930
84;Auvergne-Rhône-Alpes;38;11;3811;Grenoble-3;1;48295;49003
84;Auvergne-Rhône-Alpes;38;12;3812;Grenoble-4;1;42867;43309
84;Auvergne-Rhône-Alpes;38;13;3813;Le Haut-Grésivaudan;24;43897;45006
84;Auvergne-Rhône-Alpes;38;14;3814;L'Isle-d'Abeau;13;54128;55038
84;Auvergne-Rhône-Alpes;38;15;3815;Matheysine-Trièves;70;29659;30424
84;Auvergne-Rhône-Alpes;38;16;3816;Meylan;8;46092;47453
84;Auvergne-Rhône-Alpes;38;17;3817;Morestel;23;38953;39832
84;Auvergne-Rhône-Alpes;38;18;3818;Le Moyen Grésivaudan;15;45468;46759
84;Auvergne-Rhône-Alpes;38;19;3819;Oisans-Romanche;30;32654;33360
84;Auvergne-Rhône-Alpes;38;20;3820;Le Pont-de-Claix;12;47702;48395
84;Auvergne-Rhône-Alpes;38;21;3821;Roussillon;27;47841;48637
84;Auvergne-Rhône-Alpes;38;22;3822;Saint-Martin-d'Hères;4;48331;48692
84;Auvergne-Rhône-Alpes;38;23;3823;Le Sud Grésivaudan;44;41933;42980
84;Auvergne-Rhône-Alpes;38;24;3824;La Tour-du-Pin;17;37950;38962
84;Auvergne-Rhône-Alpes;38;25;3825;Tullins;13;38974;39689
84;Auvergne-Rhône-Alpes;38;26;3826;La Verpillière;16;47526;48269
84;Auvergne-Rhône-Alpes;38;27;3827;Vienne-1;10;45089;45659
84;Auvergne-Rhône-Alpes;38;28;3828;Vienne-2;18;50938;51915
84;Auvergne-Rhône-Alpes;38;29;3829;Voiron;10;49158;50778
27;Bourgogne-Franche-Comté;39;01;3901;Arbois;36;11538;12017
27;Bourgogne-Franche-Comté;39;02;3902;Authume;45;13898;14280
27;Bourgogne-Franche-Comté;39;03;3903;Bletterans;58;17513;17899
27;Bourgogne-Franche-Comté;39;04;3904;Champagnole;32;16661;17402
27;Bourgogne-Franche-Comté;39;05;3905;Dole-1;5;18977;19567
27;Bourgogne-Franche-Comté;39;06;3906;Dole-2;7;16887;17404
27;Bourgogne-Franche-Comté;39;07;3907;Lons-le-Saunier-1;9;14754;15670
27;Bourgogne-Franche-Comté;39;08;3908;Lons-le-Saunier-2;12;14383;14992
27;Bourgogne-Franche-Comté;39;09;3909;Moirans-en-Montagne;50;14177;14593
27;Bourgogne-Franche-Comté;39;10;3910;Mont-sous-Vaudrey;39;16781;17344
27;Bourgogne-Franche-Comté;39;11;3911;Hauts de Bienne;7;15738;16277
27;Bourgogne-Franche-Comté;39;12;3912;Poligny;42;17335;18130
27;Bourgogne-Franche-Comté;39;13;3913;Saint-Amour;33;13421;13872
27;Bourgogne-Franche-Comté;39;14;3914;Saint-Claude;6;10510;10810
27;Bourgogne-Franche-Comté;39;15;3915;Saint-Laurent-en-Grandvaux;66;16109;16569
27;Bourgogne-Franche-Comté;39;16;3916;Coteaux du Lizon;20;11634;11997
27;Bourgogne-Franche-Comté;39;17;3917;Tavaux;29;18089;18472
75;Nouvelle-Aquitaine;40;01;4001;Adour Armagnac;35;23891;24807
75;Nouvelle-Aquitaine;40;02;4002;Chalosse Tursan;50;26170;26798
75;Nouvelle-Aquitaine;40;03;4003;Côte d'Argent;16;25599;26172
75;Nouvelle-Aquitaine;40;04;4004;Coteau de Chalosse;50;25923;26596
75;Nouvelle-Aquitaine;40;05;4005;Dax-1;11;26803;27653
75;Nouvelle-Aquitaine;40;06;4006;Dax-2;10;31233;32508
75;Nouvelle-Aquitaine;40;07;4007;Grands Lacs;13;37352;38176
75;Nouvelle-Aquitaine;40;08;4008;Haute Lande Armagnac;47;22570;23282
75;Nouvelle-Aquitaine;40;09;4009;Marensin Sud;12;33367;34096
75;Nouvelle-Aquitaine;40;10;4010;Mont-de-Marsan-1;10;26847;27925
75;Nouvelle-Aquitaine;40;11;4011;Mont-de-Marsan-2;9;29195;30232
75;Nouvelle-Aquitaine;40;12;4012;Orthe et Arrigans;24;24363;25034
75;Nouvelle-Aquitaine;40;13;4013;Pays morcenais tarusate;23;27508;28123
75;Nouvelle-Aquitaine;40;14;4014;Pays Tyrossais;11;37948;38901
75;Nouvelle-Aquitaine;40;15;4015;Seignanx;8;29658;30312
24;Centre-Val de Loire;41;01;4101;La Beauce;34;24383;24868
24;Centre-Val de Loire;41;02;4102;Blois-1;1;21105;21299
24;Centre-Val de Loire;41;03;4103;Blois-2;6;24497;25317
24;Centre-Val de Loire;41;04;4104;Blois-3;11;21018;21993
24;Centre-Val de Loire;41;05;4105;Chambord;23;25678;26155
24;Centre-Val de Loire;41;06;4106;Montoire-sur-le-Loir;46;21839;22498
24;Centre-Val de Loire;41;07;4107;Montrichard Val de Cher;14;21237;21817
24;Centre-Val de Loire;41;08;4108;Veuzain-sur-Loire;21;19803;20335
24;Centre-Val de Loire;41;09;4109;Le Perche;46;22478;22933
24;Centre-Val de Loire;41;10;4110;Romorantin-Lanthenay;6;20440;20948
24;Centre-Val de Loire;41;11;4111;Saint-Aignan;16;18533;18912
24;Centre-Val de Loire;41;12;4112;Selles-sur-Cher;17;20842;21209
24;Centre-Val de Loire;41;13;4113;La Sologne;14;21850;22246
24;Centre-Val de Loire;41;14;4114;Vendôme;8;22859;23898
24;Centre-Val de Loire;41;15;4115;Vineuil;8;22391;22988
84;Auvergne-Rhône-Alpes;42;01;4201;Andrézieux-Bouthéon;15;46085;46875
84;Auvergne-Rhône-Alpes;42;02;4202;Boën-sur-Lignon;51;29888;30715
84;Auvergne-Rhône-Alpes;42;03;4203;Charlieu;31;29493;30498
84;Auvergne-Rhône-Alpes;42;04;4204;Le Coteau;29;33172;34048
84;Auvergne-Rhône-Alpes;42;05;4205;Feurs;33;39067;40006
84;Auvergne-Rhône-Alpes;42;06;4206;Firminy;5;31118;31509
84;Auvergne-Rhône-Alpes;42;07;4207;Montbrison;31;42418;43786
84;Auvergne-Rhône-Alpes;42;08;4208;Le Pilat;35;36049;36980
84;Auvergne-Rhône-Alpes;42;09;4209;Renaison;36;29624;30404
84;Auvergne-Rhône-Alpes;42;10;4210;Rive-de-Gier;11;44167;44699
84;Auvergne-Rhône-Alpes;42;11;4211;Roanne-1;2;29755;30418
84;Auvergne-Rhône-Alpes;42;12;4212;Roanne-2;4;30223;30742
84;Auvergne-Rhône-Alpes;42;13;4213;Saint-Chamond;2;40454;40857
84;Auvergne-Rhône-Alpes;42;14;4214;Saint-Etienne-1;1;39078;39463
84;Auvergne-Rhône-Alpes;42;15;4215;Saint-Etienne-2;3;36366;36628
84;Auvergne-Rhône-Alpes;42;16;4216;Saint-Etienne-3;3;42123;42563
84;Auvergne-Rhône-Alpes;42;17;4217;Saint-Etienne-4;2;35995;36335
84;Auvergne-Rhône-Alpes;42;18;4218;Saint-Etienne-5;3;35681;35963
84;Auvergne-Rhône-Alpes;42;19;4219;Saint-Etienne-6;1;40447;40967
84;Auvergne-Rhône-Alpes;42;20;4220;Saint-Just-Saint-Rambert;18;45619;46526
84;Auvergne-Rhône-Alpes;42;21;4221;Sorbiers;13;35219;35873
84;Auvergne-Rhône-Alpes;43;01;4301;Aurec-sur-Loire;4;14671;14887
84;Auvergne-Rhône-Alpes;43;02;4302;Bas-en-Basset;9;13467;13736
84;Auvergne-Rhône-Alpes;43;03;4303;Boutières;12;12614;12890
84;Auvergne-Rhône-Alpes;43;04;4304;Brioude;12;13169;13857
84;Auvergne-Rhône-Alpes;43;05;4305;Les Deux Rivières et Vallées;5;14161;14430
84;Auvergne-Rhône-Alpes;43;06;4306;Emblavez-et-Meygal;14;13010;13268
84;Auvergne-Rhône-Alpes;43;07;4307;Gorges de l'Allier-Gévaudan;26;9150;9438
84;Auvergne-Rhône-Alpes;43;08;4308;Mézenc;21;11363;11630
84;Auvergne-Rhône-Alpes;43;09;4309;Monistrol-sur-Loire;4;14106;14655
84;Auvergne-Rhône-Alpes;43;10;4310;Pays de Lafayette;41;9123;9364
84;Auvergne-Rhône-Alpes;43;11;4311;Plateau du Haut-Velay granitique;26;9529;9716
84;Auvergne-Rhône-Alpes;43;12;4312;Le Puy-en-Velay-1;4;12781;13085
84;Auvergne-Rhône-Alpes;43;13;4313;Le Puy-en-Velay-2;6;13002;13418
84;Auvergne-Rhône-Alpes;43;14;4314;Le Puy-en-Velay-3;4;11315;11875
84;Auvergne-Rhône-Alpes;43;15;4315;Le Puy-en-Velay-4;3;11442;11984
84;Auvergne-Rhône-Alpes;43;16;4316;Saint-Paulien;18;10297;10537
84;Auvergne-Rhône-Alpes;43;17;4317;Sainte-Florine;21;11381;11680
84;Auvergne-Rhône-Alpes;43;18;4318;Velay volcanique;23;10885;11230
84;Auvergne-Rhône-Alpes;43;19;4319;Yssingeaux;7;12695;13241
52;Pays de la Loire;44;01;4401;Ancenis-Saint-Géréon;12;46934;48006
52;Pays de la Loire;44;02;4402;La Baule-Escoublac;6;46979;48277
52;Pays de la Loire;44;03;4403;Blain;14;56395;57423
52;Pays de la Loire;44;04;4404;Carquefou;4;51111;52220
52;Pays de la Loire;44;05;4405;La Chapelle-sur-Erdre;6;55749;56974
52;Pays de la Loire;44;06;4406;Châteaubriant;19;33604;34507
52;Pays de la Loire;44;07;4407;Clisson;12;42057;43313
52;Pays de la Loire;44;08;4408;Guémené-Penfao;19;37053;37982
52;Pays de la Loire;44;09;4409;Guérande;10;52078;53363
52;Pays de la Loire;44;10;4410;Machecoul-Saint-Même;13;42279;43092
52;Pays de la Loire;44;11;4411;Nantes-1;1;43745;44629
52;Pays de la Loire;44;12;4412;Nantes-2;1;43705;44383
52;Pays de la Loire;44;13;4413;Nantes-3;1;56536;57308
52;Pays de la Loire;44;14;4414;Nantes-4;1;39015;39622
52;Pays de la Loire;44;15;4415;Nantes-5;1;42627;43063
52;Pays de la Loire;44;16;4416;Nantes-6;1;47886;48603
52;Pays de la Loire;44;17;4417;Nantes-7;1;51556;52201
52;Pays de la Loire;44;18;4418;Nort-sur-Erdre;14;52493;53441
52;Pays de la Loire;44;19;4419;Pontchâteau;13;49955;50995
52;Pays de la Loire;44;20;4420;Pornic;8;42666;43533
52;Pays de la Loire;44;21;4421;Rezé-1;6;42634;43280
52;Pays de la Loire;44;22;4422;Rezé-2;1;38451;39087
52;Pays de la Loire;44;23;4423;Saint-Brevin-les-Pins;9;49008;50239
52;Pays de la Loire;44;24;4424;Saint-Herblain-1;4;62063;62960
52;Pays de la Loire;44;25;4425;Saint-Herblain-2;2;53086;53962
52;Pays de la Loire;44;26;4426;Saint-Nazaire-1;1;50058;51409
52;Pays de la Loire;44;27;4427;Saint-Nazaire-2;6;53231;53903
52;Pays de la Loire;44;28;4428;Saint-Philbert-de-Grand-Lieu;12;51951;52912
52;Pays de la Loire;44;29;4429;Saint-Sébastien-sur-Loire;3;43982;44976
52;Pays de la Loire;44;30;4430;Vallet;11;49940;51148
52;Pays de la Loire;44;31;4431;Vertou;5;44329;45239
24;Centre-Val de Loire;45;01;4501;Beaugency;13;27064;27654
24;Centre-Val de Loire;45;02;4502;Châlette-sur-Loing;6;32858;33808
24;Centre-Val de Loire;45;03;4503;Châteauneuf-sur-Loire;14;32276;32822
24;Centre-Val de Loire;45;04;4504;Courtenay;41;36957;37639
24;Centre-Val de Loire;45;05;4505;La Ferté-Saint-Aubin;8;30798;31368
24;Centre-Val de Loire;45;06;4506;Fleury-les-Aubrais;7;34578;35050
24;Centre-Val de Loire;45;07;4507;Gien;26;33723;34427
24;Centre-Val de Loire;45;08;4508;Lorris;38;27348;27928
24;Centre-Val de Loire;45;09;4509;Le Malesherbois;49;36641;37487
24;Centre-Val de Loire;45;10;4510;Meung-sur-Loire;32;36911;37592
24;Centre-Val de Loire;45;11;4511;Montargis;9;30131;31074
24;Centre-Val de Loire;45;12;4512;Olivet;3;32344;33039
24;Centre-Val de Loire;45;13;4513;Orléans-1;1;24434;24786
24;Centre-Val de Loire;45;14;4514;Orléans-2;1;26930;27711
24;Centre-Val de Loire;45;15;4515;Orléans-3;3;36194;36718
24;Centre-Val de Loire;45;16;4516;Orléans-4;1;36648;37601
24;Centre-Val de Loire;45;17;4517;Pithiviers;35;33018;33605
24;Centre-Val de Loire;45;18;4518;Saint-Jean-de-Braye;7;40972;42013
24;Centre-Val de Loire;45;19;4519;Saint-Jean-de-la-Ruelle;3;36938;37618
24;Centre-Val de Loire;45;20;4520;Saint-Jean-le-Blanc;9;28874;29543
24;Centre-Val de Loire;45;21;4521;Sully-sur-Loire;23;31426;32077
76;Occitanie;46;01;4601;Cahors-1;3;11793;12110
76;Occitanie;46;02;4602;Cahors-2;4;9075;9699
76;Occitanie;46;03;4603;Cahors-3;6;11361;11705
76;Occitanie;46;04;4604;Causse et Bouriane;30;10001;10177
76;Occitanie;46;05;4605;Causse et Vallées;44;9607;9823
76;Occitanie;46;06;4606;Cère et Ségala;17;10253;10505
76;Occitanie;46;07;4607;Figeac-1;12;10517;11012
76;Occitanie;46;08;4608;Figeac-2;14;10437;10869
76;Occitanie;46;09;4609;Gourdon;18;11672;11981
76;Occitanie;46;10;4610;Gramat;17;8524;8744
76;Occitanie;46;11;4611;Lacapelle-Marival;32;8784;9064
76;Occitanie;46;12;4612;Luzech;17;10047;10270
76;Occitanie;46;13;4613;Marches du Sud-Quercy;25;12294;12587
76;Occitanie;46;14;4614;Martel;16;10185;10409
76;Occitanie;46;15;4615;Puy-l'Evêque;25;11525;11750
76;Occitanie;46;16;4616;Saint-Céré;18;9635;9952
76;Occitanie;46;17;4617;Souillac;18;9910;10366
75;Nouvelle-Aquitaine;47;01;4701;Agen-1;4;16751;17197
75;Nouvelle-Aquitaine;47;02;4702;Agen-2;3;14127;14355
75;Nouvelle-Aquitaine;47;03;4703;Agen-3;1;15407;15823
75;Nouvelle-Aquitaine;47;04;4704;Agen-4;2;18110;18573
75;Nouvelle-Aquitaine;47;05;4705;L'Albret;22;16411;17049
75;Nouvelle-Aquitaine;47;06;4706;Le Confluent;20;13882;14210
75;Nouvelle-Aquitaine;47;07;4707;Les Coteaux de Guyenne;34;13458;13701
75;Nouvelle-Aquitaine;47;08;4708;Les Forêts de Gascogne;32;15681;15961
75;Nouvelle-Aquitaine;47;09;4709;Le Fumélois;19;17756;18115
75;Nouvelle-Aquitaine;47;10;4710;Le Haut Agenais Périgord;33;13499;13776
75;Nouvelle-Aquitaine;47;11;4711;Lavardac;20;13341;13638
75;Nouvelle-Aquitaine;47;12;4712;Le Livradais;14;15557;15871
75;Nouvelle-Aquitaine;47;13;4713;Marmande-1;10;18460;19019
75;Nouvelle-Aquitaine;47;14;4714;Marmande-2;11;17874;18240
75;Nouvelle-Aquitaine;47;15;4715;L'Ouest agenais;11;17807;18207
75;Nouvelle-Aquitaine;47;16;4716;Le Pays de Serres;23;13617;13855
75;Nouvelle-Aquitaine;47;17;4717;Le Sud-Est agenais;19;17121;17448
75;Nouvelle-Aquitaine;47;18;4718;Tonneins;13;18373;18855
75;Nouvelle-Aquitaine;47;19;4719;Le Val du Dropt;25;12579;12922
75;Nouvelle-Aquitaine;47;20;4720;Villeneuve-sur-Lot-1;2;15785;16171
75;Nouvelle-Aquitaine;47;21;4721;Villeneuve-sur-Lot-2;6;16630;17199
76;Occitanie;48;01;4801;Peyre en Aubrac;25;6568;6824
76;Occitanie;48;02;4802;La Canourgue;8;5908;6123
76;Occitanie;48;03;4803;Bourgs sur Colagne;12;6906;7118
76;Occitanie;48;04;4804;Le Collet-de-Dèze;23;5156;5311
76;Occitanie;48;05;4805;Florac Trois Rivières;9;5297;5546
76;Occitanie;48;06;4806;Grandrieu;19;4981;5110
76;Occitanie;48;07;4807;Langogne;9;4627;4874
76;Occitanie;48;08;4808;Marvejols;5;5744;5986
76;Occitanie;48;09;4809;Mende-1;1;6172;6663
76;Occitanie;48;10;4810;Mende-2;1;6150;6458
76;Occitanie;48;11;4811;Saint-Alban-sur-Limagnole;17;6287;6474
76;Occitanie;48;12;4812;Saint-Chély-d'Apcher;6;5993;6612
76;Occitanie;48;13;4813;Saint-Etienne-du-Valdonnez;18;6714;6950
52;Pays de la Loire;49;01;4901;Angers-1;1;43828;44798
52;Pays de la Loire;49;02;4902;Angers-2;3;42137;43355
52;Pays de la Loire;49;03;4903;Angers-3;8;41964;42638
52;Pays de la Loire;49;04;4904;Angers-4;4;44427;45512
52;Pays de la Loire;49;05;4905;Angers-5;7;40620;41368
52;Pays de la Loire;49;06;4906;Angers-6;13;42771;43730
52;Pays de la Loire;49;07;4907;Angers-7;6;45977;46992
52;Pays de la Loire;49;08;4908;Beaufort-en-Anjou;6;32551;33198
52;Pays de la Loire;49;09;4909;Beaupréau-en-Mauges;3;41686;42781
52;Pays de la Loire;49;10;4910;Chalonnes-sur-Loire;13;34869;35590
52;Pays de la Loire;49;11;4911;Chemillé-en-Anjou;7;38545;39466
52;Pays de la Loire;49;12;4912;Cholet-1;1;42645;44029
52;Pays de la Loire;49;13;4913;Cholet-2;20;43920;45196
52;Pays de la Loire;49;14;4914;Doué-en-Anjou;19;34869;35724
52;Pays de la Loire;49;15;4915;Longué-Jumelles;17;30427;30947
52;Pays de la Loire;49;16;4916;Mauges-sur-Loire;2;35489;36282
52;Pays de la Loire;49;17;4917;Les Ponts-de-Cé;8;38445;39550
52;Pays de la Loire;49;18;4918;Sèvremoine;6;41795;42882
52;Pays de la Loire;49;19;4919;Saumur;11;34211;35274
52;Pays de la Loire;49;20;4920;Segré-en-Anjou Bleu;11;34526;35601
52;Pays de la Loire;49;21;4921;Tiercé;21;42449;43116
28;Normandie;50;01;5001;Agon-Coutainville;20;18915;19366
28;Normandie;50;02;5002;Avranches;17;22191;23057
28;Normandie;50;03;5003;Bréhal;27;20911;21410
28;Normandie;50;04;5004;Bricquebec-en-Cotentin;27;17927;18279
28;Normandie;50;05;5005;Carentan-les-Marais;21;21468;21819
28;Normandie;50;06;5006;Cherbourg-en-Cotentin-1;1;16764;17359
28;Normandie;50;07;5007;Cherbourg-en-Cotentin-2;1;15598;16036
28;Normandie;50;08;5008;Cherbourg-en-Cotentin-3;10;18017;18365
28;Normandie;50;09;5009;Condé-sur-Vire;17;20132;20575
28;Normandie;50;10;5010;Coutances;16;17066;18499
28;Normandie;50;11;5011;Créances;19;16360;16728
28;Normandie;50;12;5012;Cherbourg-en-Cotentin-4;1;15780;16213
28;Normandie;50;13;5013;Granville;4;21490;22367
28;Normandie;50;14;5014;La Hague;2;16400;16788
28;Normandie;50;15;5015;Isigny-le-Buat;27;17467;17983
28;Normandie;50;16;5016;Le Mortainais;17;14323;14741
28;Normandie;50;17;5017;Les Pieux;28;21486;21994
28;Normandie;50;18;5018;Pont-Hébert;26;15972;16516
28;Normandie;50;19;5019;Pontorson;21;17573;18014
28;Normandie;50;20;5020;Quettreville-sur-Sienne;24;17727;18071
28;Normandie;50;21;5021;Saint-Hilaire-du-Harcouët;15;18915;19640
28;Normandie;50;22;5022;Saint-Lô-1;10;19885;21000
28;Normandie;50;23;5023;Saint-Lô-2;11;21803;22328
28;Normandie;50;24;5024;Cherbourg-en-Cotentin-5;4;19331;19838
28;Normandie;50;25;5025;Valognes;31;20556;21234
28;Normandie;50;26;5026;Val-de-Saire;29;17082;17419
28;Normandie;50;27;5027;Villedieu-les-Poêles-Rouffigny;27;15676;15995
44;Grand Est;51;01;5101;Argonne Suippe et Vesle;79;22194;23114
44;Grand Est;51;02;5102;Bourgogne-Fresne;27;29406;29855
44;Grand Est;51;03;5103;Châlons-en-Champagne-1;4;26288;26726
44;Grand Est;51;04;5104;Châlons-en-Champagne-2;19;25428;26220
44;Grand Est;51;05;5105;Châlons-en-Champagne-3;42;24683;25159
44;Grand Est;51;06;5106;Dormans-Paysages de Champagne;70;24067;24482
44;Grand Est;51;07;5107;Épernay-1;18;25635;26185
44;Grand Est;51;08;5108;Épernay-2;18;25260;25826
44;Grand Est;51;09;5109;Fismes-Montagne de Reims;53;27467;28039
44;Grand Est;51;10;5110;Mourmelon-Vesle et Monts de Champagne;37;25398;25825
44;Grand Est;51;11;5111;Reims-1;1;26673;27291
44;Grand Est;51;12;5112;Reims-2;1;20024;20330
44;Grand Est;51;13;5113;Reims-3;1;21074;21454
44;Grand Est;51;14;5114;Reims-4;6;27516;27869
44;Grand Est;51;15;5115;Reims-5;3;24053;24368
44;Grand Est;51;16;5116;Reims-6;1;26996;27279
44;Grand Est;51;17;5117;Reims-7;1;28551;28932
44;Grand Est;51;18;5118;Reims-8;9;22802;23065
44;Grand Est;51;19;5119;Reims-9;1;22820;23489
44;Grand Est;51;20;5120;Sermaize-les-Bains;75;20123;20492
44;Grand Est;51;21;5121;Sézanne-Brie et Champagne;61;21709;22170
44;Grand Est;51;22;5122;Vertus-Plaine Champenoise;60;22528;23090
44;Grand Est;51;23;5123;Vitry-le-François-Champagne et Der;35;23412;23851
44;Grand Est;52;01;5201;Bologne;38;10055;10288
44;Grand Est;52;02;5202;Bourbonne-les-Bains;36;8811;9035
44;Grand Est;52;03;5203;Chalindrey;45;10597;10864
44;Grand Est;52;04;5204;Châteauvillain;37;8697;8877
44;Grand Est;52;05;5205;Chaumont-1;7;10306;10542
44;Grand Est;52;06;5206;Chaumont-2;5;8235;8812
44;Grand Est;52;07;5207;Chaumont-3;6;9970;10628
44;Grand Est;52;08;5208;Eurville-Bienville;17;8648;8828
44;Grand Est;52;09;5209;Joinville;38;10270;10507
44;Grand Est;52;10;5210;Langres;18;11883;12391
44;Grand Est;52;11;5211;Nogent;29;11824;12060
44;Grand Est;52;12;5212;Poissons;65;8262;8472
44;Grand Est;52;13;5213;Saint-Dizier-1;11;12336;12514
44;Grand Est;52;14;5214;Saint-Dizier-2;1;10386;10618
44;Grand Est;52;15;5215;Saint-Dizier-3;3;10261;10419
44;Grand Est;52;16;5216;Villegusien-le-Lac;54;8554;8709
44;Grand Est;52;17;5217;Wassy;20;10770;11073
52;Pays de la Loire;53;01;5301;Château-Gontier-sur-Mayenne-1;13;16349;16842
52;Pays de la Loire;53;02;5302;Bonchamp-lès-Laval;8;16173;16619
52;Pays de la Loire;53;03;5303;Château-Gontier-sur-Mayenne-2;12;20661;21327
52;Pays de la Loire;53;04;5304;Cossé-le-Vivien;29;21518;22005
52;Pays de la Loire;53;05;5305;Ernée;15;20342;20772
52;Pays de la Loire;53;06;5306;Évron;18;21057;21472
52;Pays de la Loire;53;07;5307;Gorron;27;18256;18658
52;Pays de la Loire;53;08;5308;L'Huisserie;9;16010;16434
52;Pays de la Loire;53;09;5309;Lassay-les-Châteaux;24;17700;18105
52;Pays de la Loire;53;10;5310;Laval-1;1;18917;19976
52;Pays de la Loire;53;11;5311;Laval-2;1;16322;16995
52;Pays de la Loire;53;12;5312;Laval-3;1;14235;14932
52;Pays de la Loire;53;13;5313;Loiron-Ruillé;14;17203;17528
52;Pays de la Loire;53;14;5314;Mayenne;8;18428;19311
52;Pays de la Loire;53;15;5315;Meslay-du-Maine;33;20001;20450
52;Pays de la Loire;53;16;5316;Saint-Berthevin;4;16734;17210
52;Pays de la Loire;53;17;5317;Villaines-la-Juhel;26;15531;15888
44;Grand Est;54;01;5401;Baccarat;91;26627;27048
44;Grand Est;54;02;5402;Entre Seille et Meurthe;39;29119;29465
44;Grand Est;54;03;5403;Grand Couronné;24;33205;33766
44;Grand Est;54;04;5404;Jarny;34;36367;36897
44;Grand Est;54;05;5405;Jarville-la-Malgrange;12;34351;34893
44;Grand Est;54;06;5406;Laxou;2;30064;30564
44;Grand Est;54;07;5407;Longwy;8;34809;35384
44;Grand Est;54;08;5408;Lunéville-1;26;32908;33475
44;Grand Est;54;09;5409;Lunéville-2;54;33969;34445
44;Grand Est;54;10;5410;Meine au Saintois;98;27955;28407
44;Grand Est;54;11;5411;Mont-Saint-Martin;32;31609;32117
44;Grand Est;54;12;5412;Nancy-1;1;35460;36071
44;Grand Est;54;13;5413;Nancy-2;1;32170;32613
44;Grand Est;54;14;5414;Nancy-3;1;36757;37108
44;Grand Est;54;15;5415;Neuves-Maisons;14;25891;26252
44;Grand Est;54;16;5416;Le Nord-Toulois;56;26074;26543
44;Grand Est;54;17;5417;Pays de Briey;37;36800;37540
44;Grand Est;54;18;5418;Pont-à-Mousson;24;34450;34952
44;Grand Est;54;19;5419;Saint-Max;5;36258;37093
44;Grand Est;54;20;5420;Toul;15;30771;31156
44;Grand Est;54;21;5421;Val de Lorraine Sud;5;29568;29884
44;Grand Est;54;22;5422;Vandœuvre-lès-Nancy;1;29697;29995
44;Grand Est;54;23;5423;Villerupt;14;28019;28384
44;Grand Est;55;01;5501;Ancerville;25;12548;12843
44;Grand Est;55;02;5502;Bar-le-Duc-1;13;11981;12309
44;Grand Est;55;03;5503;Bar-le-Duc-2;5;11127;11607
44;Grand Est;55;04;5504;Belleville-sur-Meuse;27;9269;9491
44;Grand Est;55;05;5505;Bouligny;26;8892;9048
44;Grand Est;55;06;5506;Clermont-en-Argonne;50;8776;8968
44;Grand Est;55;07;5507;Commercy;14;11781;12133
44;Grand Est;55;08;5508;Dieue-sur-Meuse;62;12447;12684
44;Grand Est;55;09;5509;Étain;42;9875;10047
44;Grand Est;55;10;5510;Ligny-en-Barrois;40;11453;11727
44;Grand Est;55;11;5511;Montmédy;45;9411;9705
44;Grand Est;55;12;5512;Revigny-sur-Ornain;28;10854;11115
44;Grand Est;55;13;5513;Saint-Mihiel;34;11572;11831
44;Grand Est;55;14;5514;Stenay;35;8459;8694
44;Grand Est;55;15;5515;Vaucouleurs;48;12189;12418
44;Grand Est;55;16;5516;Verdun-1;2;9862;10465
44;Grand Est;55;17;5517;Verdun-2;5;10249;10668
53;Bretagne;56;01;5601;Auray;7;34315;35266
53;Bretagne;56;02;5602;Gourin;29;33900;34988
53;Bretagne;56;03;5603;Grand-Champ;17;38587;39611
53;Bretagne;56;04;5604;Guer;23;39884;41008
